0,1,2,i,cluster
90.12499090544236,25.326797799902533,-27.80395472747101,89,1
92.34756607096796,33.65035246972401,-35.27810439883569,90,1
78.71396244396618,-0.9609051706820464,-44.92390358978587,91,1
86.0797373247275,6.849169121113518,-48.085868408738,92,1
42.68522877283841,-8.80550552963767,-22.620719666862392,93,1
61.85319471102285,0.2199924034660453,-34.448387643936506,94,1
71.64422985594767,27.577732053941528,-49.67452901623263,95,1
68.36923077508607,21.90262665426253,-40.90189238270009,96,1
65.8309638358068,-11.622018802496012,-31.880654781589268,97,1
71.4602585418209,-6.68670618374632,-41.56472210478779,98,0
84.76331743868882,3.5156578934926115,-49.19603288690024,99,1
45.24479189451453,-3.525064023433297,-33.05513127190634,100,0
43.06143181787588,-19.24074739539768,-1.2967124783241324,101,0
50.62178818692733,-19.76686123646001,-18.93936899555191,102,0
30.66185484161665,-18.769830333903563,-12.629923248187792,103,0
3.78976192385593,-38.04523592251025,0.0698967464608515,104,0
39.77992662712463,-28.205413725498904,-5.397610651272584,105,0
47.72551030745746,-2.81952727013298,-26.8157187493302,106,0
65.00983550609938,11.650540150607505,-19.4400076298204,107,0
26.13415267673525,-30.02737270331481,0.7767938960222133,108,0
82.72601064308598,1.4808756872844135,-29.99011932214949,109,0
69.37178664003478,-15.018198045398702,-12.715157190188425,110,0
60.23340618512006,-15.960867265512473,-7.298342520407886,111,0
90.62615016352224,-0.3914076982248405,-30.943763702313674,112,0
66.03082769329589,-1.417227040886016,-17.756522709886454,113,0
80.04971160456472,17.744590352479786,-38.2443159289962,114,0
63.21665915505546,-13.092341344859747,-26.63124447697647,115,0
64.80681342880642,-0.7492258240219521,-29.36290577604458,116,0
53.62064140125083,-4.586102224621227,-29.5432617606662,117,0
52.45441212741394,-16.46030954714651,-3.982094064319833,118,0
29.52011415703339,-34.590183604652104,8.167121082001781,119,0
13.280796459201916,-45.72633566122499,0.3545411203787523,120,0
33.287641024513015,-39.39663151972096,6.214295525882693,121,0
51.02585091744073,-13.973558782345185,-19.620107316429685,122,0
21.280193674513608,-30.02479160431,-4.795307879866857,123,0
61.08636645690629,-2.876023044216987,-27.32582529417669,124,0
57.585873378329374,-8.179501335868133,-19.896925965423225,125,0
51.607346125180825,-20.760939645912583,1.3585628555663078,126,0
40.06114967045815,-25.84823236603267,3.002723322050976,127,0
45.87887139323653,-26.29921062493761,-4.979644264034998,128,0
-47.913591809028574,-48.76466097585905,-3.00492156054989,129,0
-66.72364662679347,-19.23947920188134,-33.03637635830352,130,0
-63.85662716079227,-34.16971360435488,-19.97526023768503,131,0
-87.00710174932456,-41.28722242013301,16.241932976702113,132,2
-75.98589765992268,-20.34001192721817,-21.7410868222471,133,0
-82.36376464284054,-23.052077538748986,13.09925908553856,134,2
-58.63843722782592,-27.029878924691587,-10.207812266406291,135,0
-59.498957524755,-22.75577095686336,-25.765931320636508,136,0
-75.24631201280755,-15.13850748845686,-5.601705941323318,137,0
-69.7842827674009,3.928294636834033,-6.117358459918428,138,0
-67.39804517993484,-1.392220182663669,-14.634607369475129,139,0
-58.588123729801545,-41.31726056625956,-13.854884445447832,140,0
-49.4704695786853,-31.592857781964653,11.493436184846018,141,0
-68.88823180512688,-32.65193733817659,-19.58007556756591,142,0
-51.8395987010988,-41.34930518192673,-9.690586956045005,143,0
-76.22882493614756,-18.437248499252167,-15.55764845715002,144,0
-75.71723520111345,-24.850608362006696,-21.62668537320984,145,0
-78.6154019932257,-29.95258653797173,-10.1052005402637,146,0
-76.9317192680671,-25.57841601216643,-8.020849977536006,147,0
-70.30017091126163,-21.36009925653901,-9.071522853463245,148,0
-63.509213367328144,-32.48785140667287,-24.354572377504493,149,0
-72.21696408408613,-25.326469259393605,-4.85672333999006,150,0
-81.47850523105512,-12.477751897291125,-6.800698348120162,151,0
-59.02937783560982,-28.30135069372195,1.3498977123022224,152,0
-59.669030015884125,-17.38315524812626,13.841558932356234,153,0
-78.55554725733364,-13.75426041090873,3.83027423859017,154,0
-80.75164719811019,6.120174456434933,-6.339401401183864,155,1
-67.42827190519729,-42.03359963314159,-17.714351990893483,156,0
-61.783261370353785,-38.920904537825216,-22.0100358183463,157,0
-81.39637508099692,-10.37218478403603,-5.953510062179578,158,0
-60.617872755858976,-32.70568925796604,0.7029751147982208,159,0
-73.85237000200146,-16.20317879298306,-1.6498299427306369,160,0
-54.38413236194706,-22.57463127924756,8.631136903580833,161,0
37.80702062488392,-20.27221261004713,-15.827746475981888,162,0
60.94007724540493,-5.259030342629183,-5.882699968894823,163,0
77.94370415241947,7.716605159884971,-31.942698006316537,164,0
16.956016792532676,-30.591949012714167,-16.477353627874255,165,0
56.19414257889781,-13.39200655918062,-8.956615104202035,166,0
87.8210056645624,35.461018237746686,-55.341394972348105,167,1
87.92386372077328,13.453293590074344,-41.9000297930493,168,1
86.85796274800859,28.61103415766025,-37.86545031753741,169,1
85.52158040022942,23.476353334100647,-31.06852959957919,170,1
81.14085060562422,14.402269436115462,-24.05658180423116,171,1
79.14701355729092,13.782596959576658,-35.3798758842132,172,1
68.51266725597365,-13.80505198339752,-38.94126234417477,173,1
81.13419142563303,9.190526291460154,-43.00036481242555,174,0
72.23137519027361,5.885442661613564,-39.66209133987949,175,1
73.39466397001381,15.041443552235435,-34.947759779530195,176,1
87.30054702045157,23.42139464823836,-37.44066206624668,177,1
83.30820169090755,11.487659664297402,-33.998585555201814,178,1
88.80420870012274,14.358838204435417,-24.53977797589126,179,1
82.83650802926954,12.338641295175798,-40.80243591747095,180,0
80.05716231769146,7.168718752804128,-26.69967574251601,181,1
55.207328317426416,1.6612602394173943,-33.9055229775517,182,1
86.28747326478782,27.099553677736232,-30.925323248486063,183,1
42.84126914333855,3.637265454702998,-22.952408812192207,184,0
25.96548105487643,-21.903197095766917,-16.14676727174031,185,0
28.39476540817485,-0.9655113568366004,-22.42736487210801,186,0
53.57287257233479,12.454455043530318,-28.81681071044843,187,0
0.8570623696560568,-18.42857013600874,-7.915399092857554,188,0
16.497787220953207,-43.137089389144734,9.125797925169602,189,0
34.21057944532276,-30.729888412748107,3.537547650640313,190,0
1.1978636695843736,-7.464355980933737,-4.125650939776808,191,0
18.182273813062128,-17.349100905422855,3.75597448568826,192,0
-3.1840800190390053,-11.319522315721107,7.601743501333424,193,0
4.379706369530075,-0.7885440377219396,12.25793258159236,194,0
5.504493077205141,-7.774768026442975,24.24708208549917,195,0
24.84081292571539,-19.988700757581466,-15.50162872471446,196,0
36.20710416056304,-37.02842284343302,8.766694596794526,197,0
33.60443039756447,-30.70908100916063,4.137405220317597,198,0
36.46560600271609,-27.887370355850823,-5.845615852351631,199,0
75.01536973891395,-0.100671874121363,-7.482209664404434,200,0
51.892841094606304,-12.396727106716735,-18.776270482310736,201,0
34.74010698635038,-4.9300103039036935,-7.359264020564877,202,0
56.639412021546704,-8.609113458168258,-21.007272017179464,203,0
21.28091019634781,-37.8598676054255,31.109014074794388,204,0
38.407337732106576,-10.418447865313905,-9.876205412761337,205,0
46.511560640125325,-14.877374804460723,-9.208442960965485,206,0
48.47077281772375,-8.072986220146102,-23.64379679130243,207,0
60.26212087020038,1.3920099288759205,-25.628366248998105,208,0
53.502117648789074,-10.826101514701731,-20.337961496053115,209,0
62.252862981814246,-3.053054169460379,-26.79232702840884,210,0
54.6019325713884,14.268049223733636,-20.769779479971596,211,0
31.52242226175119,-14.643650977592085,-24.08701150569233,212,0
57.36931489287636,-17.863817238624165,-27.443877584710872,213,0
71.9258233321544,-4.829754189843266,-34.929498241658,214,0
41.73769170067235,-1.4761136340209524,-10.093324878897786,215,0
36.31360554000049,11.452204886442292,-0.1547025416766323,216,0
51.1227638759036,-1.2941352253954146,-24.681154662815832,217,0
57.7131330351374,11.671024325967466,-26.53527758735347,218,0
58.34875520573053,10.546747878584688,-9.30676191764339,219,0
52.773996224908906,1.9557413035312463,-12.518924531098262,220,0
21.18413170300889,-18.61594540610708,-4.393591064658725,221,0
50.13032442475238,1.4443310685820676,-22.98121551870387,222,0
79.55031217489719,3.507607145609894,-45.24914180164691,223,0
28.82127505102659,-15.63321971126738,-13.434082079055042,224,0
86.50887473249743,34.054173876798515,-52.12949582715897,225,1
62.5014352935322,3.5254615340781283,-27.803152032043144,226,0
50.417079634007344,0.4765709221604421,-7.995221784453006,227,0
22.64078622686404,-31.280606029137765,-12.774040206231218,228,0
38.62287443493605,-30.255411076341847,-8.18219742132812,229,0
41.820902661817705,-32.31442992243763,-11.085531457725375,230,0
64.74438196664191,19.74606441314747,-29.80525215799993,231,0
76.04876894238777,40.87565804236132,-35.79050050336082,232,1
65.90576595177356,27.16838082272991,-26.800076038935885,233,0
44.414345576969566,-29.01445523086538,-7.962839592447912,234,0
66.98145263483198,-5.162935908456128,-23.58210958576193,235,0
39.15390319027461,-16.55891901167641,-12.76862128968133,236,0
41.81305999313918,-18.579950841472083,-5.177013021345762,237,0
38.45914220008336,-22.42405128772125,-22.693760230849296,238,0
2.012452155891564,-50.847300630036045,-9.742347097339527,239,0
5.287272173567255,-48.654764220429335,-9.780450353995612,240,0
-29.254146578158828,-42.21848448945568,12.5975814663126,241,0
-33.49156047491649,-35.41872864203924,5.929611186884045,242,0
-51.30496353133233,-29.311908719943094,12.749637253375322,243,0
-67.5652430711348,-19.088166172099285,3.915530021024629,244,0
-73.66158675736922,-6.052793492848682,-8.302209981069206,245,0
-80.08677443825528,-12.198239765823727,-9.95189067208104,246,0
-73.19127201375143,2.923791350913076,7.614975312572553,247,0
-72.17308245203382,4.36168472188762,-6.153871946124641,248,0
-77.12502469794687,1.1753113637259962,8.081484537321236,249,0
-46.16926162442824,-32.55321883700535,10.142224429254684,250,0
-52.903467590563785,-43.34713019367291,-16.987787440017957,251,0
-82.4212352814702,-1.1371161539662809,-16.614189717813172,252,0
-75.45840975703098,-19.305555780294984,-20.926006249037155,253,0
-70.74484813828593,-22.07014092555633,1.492571400628753,254,0
-71.4015710169496,3.5045598447466006,-3.4882243317374537,255,0
-76.52205567302455,-18.69029874429793,2.190218129250975,256,0
-60.6730182153737,14.571394686964318,4.442763690438546,257,1
-77.59215674963532,0.9798885253470973,-9.345142271064368,258,0
-70.08580894641887,-25.44784510682759,8.684375694893172,259,0
-76.52630296797957,-21.30467257595054,-3.987766972863876,260,0
-56.36002064093068,-27.21418782972692,-15.159913233285389,261,0
-76.55080539300839,-37.381572881871705,-22.78345075338218,262,0
-69.2210592787584,-27.42476568216556,-17.092908211769117,263,0
-81.66741737586513,-38.80346075573334,-9.17953929658193,264,0
-83.03087850637482,-37.0448885224648,-9.824301696333434,265,0
-78.93788317023021,-30.824441698334944,-9.45734042460561,266,0
-61.27635994770044,-51.863007598221685,-6.3940038317771,267,0
-58.519402495798126,-26.0774972338501,-8.582296009852229,268,0
-77.98061320313221,-14.63685367603003,-10.22671405146106,269,0
-64.71219691653486,-34.56730666450548,-23.2658443124514,270,0
-84.84014533664465,-39.51139356152469,-0.2583565469645635,271,0
-72.88705094978424,12.05193611798514,-23.49756889123476,272,0
-72.99896975601256,8.830810723008124,-13.945114987542706,273,0
-47.00973634954457,50.320384787613946,-29.92774235950277,274,1
-47.04296385942007,43.34463125142279,-49.79189495070031,275,1
-44.029865688235695,47.32358091430687,-42.16177855596164,276,1
-57.68026645749559,40.79373653856263,-42.29232791852143,277,1
-59.93535203241548,63.49419001656666,-32.942588755697365,278,1
-59.4751969308774,44.76842594411656,-4.982661630332731,279,1
-50.58368026227041,54.91052319065145,13.559696482204313,280,1
-48.63835581480281,65.30801959494411,-0.3432877830083316,281,1
-31.818619096532775,70.93388201964544,-4.38383949535822,282,1
-14.124243744016578,27.27105487905047,5.479647831783048,283,1
-31.45332718289699,62.094327615187865,-23.305451157760523,284,1
-52.51003274116148,63.26366270028256,4.043353551715878,285,1
-47.38131544799599,64.39533249441435,-3.258974546695241,286,1
-41.438122726196696,74.70169177392616,-4.288799690274588,287,1
-45.95840930633722,52.43676377411751,3.336438425889186,288,1
-42.77023414822726,59.24631294740802,6.6546467813312224,289,1
-53.07814157525039,63.51110594634898,9.01100436840206,290,1
-38.13933807927516,68.8678811573657,10.478763864149265,291,1
-42.96136873840344,52.38832170565104,-12.031468543025134,292,1
-51.87295832067901,57.56563974268649,-12.970173612308862,293,1
-45.81098252260806,47.64722919752386,-37.11879365758715,294,1
-50.2758271189376,42.03173009332288,-34.844974100136334,295,1
-21.136905172436556,48.350007595400726,-19.780481779734007,296,1
-51.21091357448353,21.163606908683928,3.8089753208370176,297,1
-46.89857124336203,51.63204103039647,9.279583759224794,298,1
-49.75194888025048,46.30659879439779,-30.116404936901287,299,1
-68.16198687920927,52.303386991214026,-26.70125835449628,300,1
-58.26300217216344,50.76271759042466,-40.47701214882064,301,1
-72.39787933139594,64.86673330612524,-7.891498744896605,302,1
-59.93409611514068,74.37821899511009,-14.558508066754356,303,1
-56.76945232955862,69.52170856037614,-16.00284024342502,304,1
-62.93506755738933,60.030603274700574,-12.490415462733887,305,1
-60.03074061253216,66.26559180081253,-5.351351216357895,306,1
-50.50637207249248,54.41369762263596,-8.176211069758253,307,1
-52.01313222741326,56.75964131756879,-16.941228786409756,308,1
-46.04170207760918,50.13459405185591,6.09361180565561,309,1
-29.701623649531243,52.00439204468243,-17.723534991488037,310,1
-53.39454739799979,44.85742270647072,-24.010279636877268,311,1
-68.34452445654581,38.49445285078085,-10.60052553273436,312,1
-76.10198329585141,-0.4493712717911196,-12.771494225401494,313,0
-74.98636717155424,-5.662161272159617,-0.691210754140252,314,0
-77.92698839710967,-17.583427671677068,-9.265459159698716,315,0
-61.47740980367311,-19.214267065556232,-7.004405887958232,316,0
-75.66525735777802,16.01820202684754,-11.86531426325308,317,0
-75.62944893584468,35.057341220420625,-13.631335818255671,318,1
-75.60453607762304,16.866133817046666,-4.052128638756534,319,1
-87.54298341159028,-1.7784086396609184,-10.184640552353036,320,0
-66.22000487467645,-34.375618528796906,-24.894932625356848,321,0
-95.40887022639502,-37.0120395678888,8.35858802544137,322,0
-81.77673717994233,-37.48089272352624,-9.94336101691506,323,0
-93.50541576042652,-22.45050902157729,-6.801037523047453,324,0
-77.40129068637802,-24.31477415510137,-20.22238301904966,325,0
-73.51073769730327,-34.31373568011011,-2.0274697558944053,326,0
-68.22571800033889,-8.695607311140856,-12.530719825427534,327,0
-73.92801201552302,-18.56623500486263,-3.0796421170097026,328,0
-69.25974274506505,-29.4008433882388,5.390110124121254,329,0
-76.34679183849047,24.72271571097804,-14.251079190093376,330,1
-83.03578950312182,3.583985360193504,-7.901256196974038,331,0
-60.64464281746307,3.4358023159864244,-4.328795105535447,332,0
-71.76566009146875,16.279319365178935,-16.635327727390855,333,0
-73.78525088676125,14.16857872284478,-8.295499454204682,334,1
-71.59481467916389,16.170170426212636,-9.839867272666266,335,0
-57.44987361037033,35.41239928700848,-20.8571779023487,336,1
-75.64404432309581,23.12843066891443,-20.141696807542573,337,1
-66.44042952088466,-9.721519775510185,-8.430804292291539,338,0
-71.54623813930104,-2.322149728507076,4.0488361629542124,339,0
-67.00614290677106,-27.89710028904076,-6.335086510510801,340,0
-55.63584007777184,-9.807205383050524,5.920825767482539,341,0
-63.04873612115785,-14.32538282866847,11.670106281243251,342,0
-61.71056059788415,-16.932598465036587,10.960079432497816,343,0
-75.64086583105252,-15.239064328174994,-3.7129371714906574,344,0
-72.7256349709102,-15.550043097403442,-13.227032513409847,345,0
-87.05734844671026,-4.455102910065975,-4.573460436271557,346,0
-84.97305558556587,-4.414910422361351,-18.77699337899634,347,0
-72.77725607229631,-15.783187781671543,-4.1127497490673335,348,0
-70.24652621623132,-4.69900406208142,-11.725865174808126,349,0
-54.72323500254969,-4.344474739549395,12.907918108023646,350,0
-53.25188589699911,-13.55933248682747,13.517316086488988,351,0
-47.16137235661764,-0.6228668505485148,14.511389721844044,352,0
-57.02540505162478,-11.64364143440752,6.277191199317731,353,0
-72.07543743713796,-1.0412090787533383,-3.890853868369625,354,0
-79.59901997489293,-29.63903476615108,-4.494805210276045,355,0
-79.56453869921002,-20.660834665751672,-4.782535877517817,356,0
-74.09993865037416,-10.015771910015422,-5.434916570685874,357,0
-63.85241551887948,-15.88147608428766,-3.642826864050055,358,0
-66.71122618134552,-11.69348391175146,-18.169836367247665,359,0
-49.53199064232358,40.52431902607498,5.858391779314175,360,1
-47.37330352260002,66.05671791800174,-13.818960124531872,361,1
-47.57250073034387,62.31333274253584,7.546688296195024,362,1
-49.14601469314156,58.68263827106578,-1.021153665697972,363,1
-67.20417086299216,45.56526093617024,18.618703432913637,364,1
-60.13020931705015,55.72766664679585,14.300458813341397,365,1
-31.43131046928197,69.43113651470243,-20.205805394091907,366,1
-29.59905740256345,74.1840076571287,-9.400938736977128,367,1
-55.85644957604507,48.73744434263592,-0.882434661971639,368,1
-65.19360178725037,62.287875759991664,0.761438213594061,369,1
-56.85533238159916,39.06828161086075,7.883333058067683,370,1
-65.2939721516008,47.51784666081953,-11.968509449849655,371,1
-55.75497995622593,53.20267809668861,-33.151339243318816,372,1
-52.23110193626094,46.28209725218549,-14.050230580180386,373,1
-55.6512911256402,70.77673135923658,-6.460883629221509,374,1
-47.05132884344565,69.74784491016139,-22.96157407266304,375,1
-53.36774085423809,73.30125675694065,-21.604968612419416,376,1
-77.81260939869124,57.26895911144273,-7.414113530251757,377,1
-41.47070470938178,62.23969715988962,-2.980177005113886,378,1
-55.3317798750537,46.49637991404646,4.144360301164201,379,1
-73.39279447950022,7.345577187624002,-1.3479598409579443,380,0
-74.52650962913738,-10.337953783745768,-0.9798004662003552,381,0
-72.98957115931854,-18.451216290917284,-4.645419888160863,382,0
-82.5402186773914,-12.688110620677351,-2.2924036320599868,383,0
-73.24632107386293,6.667603451057649,-5.142471801366304,384,0
-73.27933016798517,-3.267974526827348,-13.376212610302144,385,0
-75.54993420602808,-14.339676814296666,1.9491326781832168,386,0
-39.00943695268102,-33.51835301422356,7.595628747090239,387,0
-20.472298930146536,-41.85201974382748,7.21796617037099,388,0
-37.37794286819132,-46.70346821093844,10.01739186160966,389,0
22.69613235454013,-13.590004378144547,-10.205389696369044,390,0
-34.3627333979685,-2.6299366773687773,-9.939012542581995,391,0
-45.30886603683094,61.78010050201564,-15.785330597106416,392,1
-42.9169222135338,53.46700311515464,-7.1061042864034,393,1
-33.661269452248106,61.425030975863,16.459334309958887,394,1
-51.48832046834397,36.55608521924239,28.345511248549165,395,2
-32.61841543993412,56.48310473532695,12.453450579451664,396,1
-58.97683777267561,64.119136231664,-6.368113269721014,397,1
-40.76971786479473,63.63688887346267,2.009092598588337,398,1
-34.46431421426619,59.99788212436272,22.665105323552503,399,1
-49.570593433558535,70.44177953223672,-3.242633748330938,400,1
-70.07483212611744,54.80779619941522,-10.954100981648416,401,1
-47.32072550196968,48.96946323929357,1.6455266211611614,402,1
-71.95882973989627,15.966945022432617,-5.867134055202601,403,1
-51.193171463406856,63.31474181550201,2.132074080684356,404,1
-62.903563598118176,39.94721142156973,4.979279136522089,405,1
-31.39344650443786,64.28961537224032,2.3031535929768,406,1
-13.91805420380376,71.24784646813386,9.558675264751423,407,1
-17.36993976259793,67.97168106346662,4.822475680336296,408,1
-36.78054541877092,53.55010744463816,4.784498735191022,409,1
-69.36122799970303,56.45932362146392,11.80021335604652,410,1
-76.86227429630522,63.18537677744849,-9.253095556168494,411,1
-66.10665488119099,64.0898717556146,-10.65292391802642,412,1
-50.0258745590383,49.19455762510729,0.8080918274630255,413,1
-65.00543412065782,47.79742091970846,-1.1951351295781287,414,1
-48.6167567652629,63.85369768341104,-2.094580916424416,415,1
-37.29396401111223,61.53996170122429,0.7888485867766715,416,1
-35.73057506330722,65.49640935941838,-2.935259433698345,417,1
-57.1156860166324,41.90443308651893,8.786734465045516,418,1
-60.317551550071634,46.94795948565344,-15.16406178015325,419,1
-75.13777889525608,52.53398829327218,-11.335040218436196,420,1
-59.448509501242505,61.85253987521236,-8.375159502760079,421,1
-68.0966289256639,58.4291307355138,-11.999848645428589,422,1
-69.71282217105988,45.94755399810506,-3.205816060717394,423,1
-52.98025056311506,68.28337163577517,-37.80664844246197,424,1
-61.57494083701046,46.26533850443994,-37.15056485455627,425,1
-61.83077386201591,52.622757925386665,-26.181114977952458,426,1
-69.63139179244541,55.06714555424525,-3.501230044549383,427,1
-42.50788397745763,59.28773341317992,-0.4033287480232477,428,1
-53.03586516055313,57.53418328785193,-21.460684876044787,429,1
-61.50955838335936,61.84901096336688,-0.4196478688046032,430,1
-57.17332194607892,52.86261609932084,-25.35931155533004,431,1
-65.95787413770064,50.3353040037403,-4.150148410667566,432,1
-61.07619110410063,68.83074848394567,-12.488694835979912,433,1
-42.55046112477592,66.35617729774283,5.01743986880395,434,1
-57.20446206029237,58.24665998350769,4.739802450078897,435,1
-42.63131230305813,43.54848359810735,-20.74985428064487,436,1
-66.78472502476654,-19.10055965016,4.903720671394997,437,0
-55.92264251360275,15.603149571447654,-19.9301303871336,438,1
-66.85934362188038,-37.152747434156566,-18.31833418908264,439,0
-80.49842570057817,-32.867347228590404,-14.626478962038355,440,0
-67.1346897996008,-16.536430054684956,9.437942302907734,441,0
-78.55351486511523,-19.884002185175984,0.1532294080432981,442,0
-83.79070704779483,-26.96949285623069,-16.595670774855165,443,0
-67.27391509977548,-30.926365601729923,-16.558058827235254,444,0
-72.11866947082507,-33.16232194898541,-19.35753452459252,445,0
-58.10630388421147,-34.75287526415207,-19.47115925477532,446,0
-89.65371042423045,-27.171428771697467,-9.215947967828622,447,0
-70.45148640468669,17.138788738251854,-19.50586570109263,448,0
-76.60998773615532,-4.694615148817521,2.914094851497354,449,0
-80.938718811779,-14.60281217438586,-1.754060613746067,450,0
-66.42888486864129,-21.16073262336986,-10.797244055322624,451,0
-87.15379298541185,2.184955420391625,-2.3142726859143616,452,0
-65.52252062090436,-20.758876481520197,-3.77543495708413,453,0
-74.02777688845102,-17.04445335204204,-0.2276671594777909,454,0
-73.29751319256358,-25.42528637707823,-1.6782148248243107,455,0
-70.05302014056589,9.001448548573563,-10.416175666139669,456,0
-72.08266766328263,-27.95551669656031,0.7237609402589616,457,0
-47.44576236724769,-29.178930657685324,-11.781253794641124,458,0
-66.99814063740253,-24.697374639126664,-25.03149569316204,459,0
-77.40327781574973,-12.031945132460098,-6.40311998281982,460,0
-44.1674413983323,-50.818259943747066,3.28585375319637,461,0
-61.79053368892868,-21.797002288561032,4.804401022154431,462,0
-69.30635207210274,-8.256942266560419,-17.25581134484368,463,0
